payment_id,member_id,application_id,event_id,event_attendance_id,invoice_id,payment_type,amount,currency,payment_status,payment_method,billing_period,due_date,paid_at
10677,2133,,50.0,7950.0,71259cc2-6761-48be-ad13-84fe630242e9,Event Registration,1000,DOP,Paid,Cash,2023,2023-10-26 23:32:23,2023-11-23 12:21:41
10678,158,,50.0,7951.0,ec2add3a-e9aa-4c98-990a-ed3f319b4bf0,Event Registration,2000,DOP,Paid,Bank Transfer,2023,2023-11-05 23:32:23,2023-11-15 08:44:22
10679,429,,50.0,7960.0,bd8ad0bf-9a12-467a-81a2-127f36b5e6b8,Event Registration,1000,DOP,Paid,Credit Card,2023,2023-11-08 23:32:23,2023-11-10 08:51:11
10680,1507,,50.0,7963.0,b099f4b5-2db3-4634-bfa5-5a06678666ce,Event Registration,1000,DOP,Paid,Check,2023,2023-12-06 23:32:23,2023-12-07 15:56:55
10681,1962,,50.0,7965.0,344a2906-3f3e-4d01-a582-c5b084e183e9,Event Registration,500,DOP,Paid,Online Payment,2023,2023-11-17 23:32:23,2023-11-26 17:27:37
10682,1111,,50.0,7969.0,5582ced8-7579-4318-93cd-6cdd8b7963bf,Event Registration,750,DOP,Paid,Cash,2023,2023-11-22 23:32:23,2023-11-23 14:50:38
10683,1180,,50.0,7973.0,1e310f1a-05ea-47dd-bd48-7c474ec83e40,Event Registration,500,DOP,Paid,Bank Transfer,2023,2023-11-21 23:32:23,2023-11-30 12:13:49
10684,3121,,50.0,7977.0,1560bfd2-2e7c-4963-9456-c887ab29cf80,Event Registration,1000,DOP,Paid,Credit Card,2023,2023-10-30 23:32:23,2023-11-05 10:21:41
10685,843,,50.0,7978.0,b5ed038c-d902-4447-b265-47ad498f5221,Event Registration,1500,DOP,Paid,Check,2023,2023-11-06 23:32:23,2023-11-16 14:09:32
10686,314,,50.0,7980.0,cc6ef907-d32f-4160-9b9f-16485bcc5a3c,Event Registration,1500,DOP,Paid,Check,2023,2023-11-14 23:32:23,2023-11-15 17:56:15
10687,1728,,50.0,7981.0,9e3505d3-e543-4435-b0d8-c58ebe136352,Event Registration,500,DOP,Paid,Online Payment,2023,2023-10-24 23:32:23,2023-11-04 15:56:14
10688,2448,,50.0,7988.0,29435a8a-4273-4387-91ed-d5db3a32f1e2,Event Registration,1000,DOP,Paid,Bank Transfer,2023,2023-10-29 23:32:23,2023-11-27 10:54:38
10689,41,,50.0,7989.0,2b9105db-fc53-4487-b1e7-53e0e61f6cfe,Event Registration,1500,DOP,Paid,Bank Transfer,2023,2023-11-14 23:32:23,2023-11-23 15:05:15
10690,688,,50.0,7991.0,c5b100fc-becc-4ec8-939e-97fd83017e5a,Event Registration,2000,DOP,Paid,Check,2023,2023-11-29 23:32:23,2023-12-02 09:45:12
10691,1870,,50.0,7992.0,88581174-cb7e-4b94-a92a-b7aa262b0c56,Event Registration,500,DOP,Paid,Check,2023,2023-11-21 23:32:23,2023-11-29 15:57:43
10692,352,,50.0,7995.0,c4b95acb-1ed2-4d31-82df-ea6ee30af982,Event Registration,2000,DOP,Paid,Bank Transfer,2023,2023-11-12 23:32:23,2023-11-22 08:36:55
10693,1753,,50.0,7998.0,5e320883-6aab-4b2a-a261-dfa559e97496,Event Registration,2000,DOP,Paid,Credit Card,2023,2023-11-04 23:32:23,2023-11-27 16:11:52
10694,2856,,50.0,8000.0,ced0ed87-c273-44f4-9ffa-d7fcbe3f83da,Event Registration,1000,DOP,Paid,Online Payment,2023,2023-11-18 23:32:23,2023-11-29 11:01:18
10695,342,,50.0,8001.0,0dc33891-4b3b-4db6-8384-640a61c68dd3,Event Registration,500,DOP,Paid,Cash,2023,2023-11-04 23:32:23,2023-11-12 17:23:36
10696,2201,,50.0,8002.0,76f3bd57-a860-4937-8e25-b1ca2cf7aab1,Event Registration,500,DOP,Paid,Cash,2023,2023-10-31 23:32:23,2023-11-04 08:15:03
10697,1394,,50.0,8004.0,76fc41fe-75d6-4450-8e16-62764816ab36,Event Registration,1000,DOP,Paid,Bank Transfer,2023,2023-11-06 23:32:23,2023-12-01 11:33:50
10698,945,,50.0,8005.0,47d42711-6275-488f-84c5-e02bea14079a,Event Registration,750,DOP,Paid,Bank Transfer,2023,2023-11-17 23:32:23,2023-12-02 18:25:36
10699,2,,50.0,8006.0,3d5feb58-34a4-4ccb-9423-33918affb7bd,Event Registration,750,DOP,Paid,Check,2023,2023-11-15 23:32:23,2023-11-21 12:31:08
10700,77,,50.0,8007.0,f9c30f65-85c3-4b19-bfe3-67955653e85f,Event Registration,500,DOP,Paid,Cash,2023,2023-11-30 23:32:23,2023-12-07 14:28:41
10701,3033,,50.0,8011.0,d8be38bb-9e2e-4e65-a891-6253ef291efc,Event Registration,2000,DOP,Paid,Credit Card,2023,2023-11-09 23:32:23,2023-12-07 18:02:29
10702,2783,,50.0,8016.0,44a4adc3-27bf-4cbe-8b40-0de396c168ef,Event Registration,750,DOP,Paid,Check,2023,2023-12-02 23:32:23,2023-12-07 23:32:23
10703,2276,,50.0,8020.0,edfd34fb-48b2-44d1-befe-65f7dd73e645,Event Registration,1500,DOP,Paid,Cash,2023,2023-11-29 23:32:23,2023-12-04 17:18:39
10704,278,,51.0,8067.0,533a66a5-e3ed-4a74-bb56-82002174fa3b,Event Registration,750,DOP,Paid,Cash,2024,2024-01-23 09:56:56,2024-02-23 09:56:56
10705,1500,,51.0,8068.0,8bda61e5-67eb-41a9-8b5e-aa99c64bb38b,Event Registration,750,DOP,Paid,Online Payment,2024,2024-01-14 09:56:56,2024-01-19 23:46:08
10706,809,,51.0,8078.0,c1f96aea-371c-4bdc-8ff1-1512845cc26c,Event Registration,2000,DOP,Paid,Check,2024,2024-01-15 09:56:56,2024-01-19 20:50:24
10707,2615,,51.0,8084.0,cca715c0-972d-4ccb-bf6e-878697890011,Event Registration,1000,DOP,Paid,Credit Card,2024,2024-01-12 09:56:56,2024-01-12 18:14:10
10708,1910,,51.0,8099.0,d0fdb7f5-d42b-4020-aa99-f8eb3910b6ee,Event Registration,1000,DOP,Paid,Online Payment,2024,2024-02-06 09:56:56,2024-02-18 03:41:42
10709,824,,51.0,8148.0,63ae4074-9f24-42ce-8c2f-7532efb74b06,Event Registration,500,DOP,Paid,Online Payment,2024,2024-01-20 09:56:56,2024-01-28 04:28:31
10710,2599,,52.0,8178.0,251cac45-b32b-47d2-a45b-a11806c958ac,Event Registration,1000,DOP,Paid,Bank Transfer,2021,2021-11-01 11:26:04,2021-11-08 00:07:24
10711,1902,,52.0,8186.0,8af45bf6-3242-4302-ac1a-41f5df46da32,Event Registration,1000,DOP,Paid,Check,2021,2021-10-16 11:26:04,2021-11-14 05:54:45
10712,1961,,52.0,8193.0,9ec48454-3ae8-4673-a5ca-0637b4166118,Event Registration,500,DOP,Paid,Check,2021,2021-11-19 11:26:04,2021-11-24 04:00:39
10713,2727,,52.0,8210.0,95d46041-2327-479a-997d-34311c11ffde,Event Registration,1000,DOP,Paid,Online Payment,2021,2021-11-20 11:26:04,2021-11-24 06:23:45
10714,1764,,53.0,8247.0,b2c440be-ec20-482a-b862-c7124bb11e84,Event Registration,1000,DOP,Paid,Check,2024,2024-02-15 04:52:15,2024-03-01 22:25:03
10715,1042,,53.0,8251.0,a840faad-affc-4c90-8096-7b47bebaa8f6,Event Registration,500,DOP,Paid,Online Payment,2024,2024-03-05 04:52:15,2024-03-17 22:54:30
10716,1968,,53.0,8252.0,ca523dc2-5ad9-47dd-8753-014d78829cdd,Event Registration,2000,DOP,Paid,Online Payment,2024,2024-03-05 04:52:15,2024-03-25 04:52:15
10717,2416,,53.0,8255.0,6b6cc4b0-5c22-4792-8dff-9f5a41a54c77,Event Registration,750,DOP,Paid,Online Payment,2024,2024-02-22 04:52:15,2024-03-13 17:28:10
10718,1238,,53.0,8261.0,ce405992-b5b2-4429-ae0c-2f86b774abac,Event Registration,750,DOP,Paid,Bank Transfer,2024,2024-02-19 04:52:15,2024-02-23 21:37:38
10719,2068,,53.0,8277.0,a9ec5bd2-312d-4e0a-9c25-936403cda63d,Event Registration,500,DOP,Paid,Bank Transfer,2024,2024-03-18 04:52:15,2024-03-23 19:07:56
10720,912,,53.0,8281.0,d6c0d59d-a2bf-4dca-a627-197e1f2d86a6,Event Registration,1000,DOP,Paid,Check,2024,2024-03-13 04:52:15,2024-03-17 18:48:29
10721,3,,53.0,8283.0,811fb103-6950-4be2-8ae0-80cfeca62f9c,Event Registration,2000,DOP,Paid,Cash,2024,2024-02-18 04:52:15,2024-03-11 23:42:53
10722,1903,,53.0,8289.0,5c4fe578-62b2-42c5-9351-f38de58b30d4,Event Registration,500,DOP,Paid,Online Payment,2024,2024-02-27 04:52:15,2024-03-23 22:28:04
10723,1907,,53.0,8292.0,98f186cb-798d-49fb-aed7-5961951e89e6,Event Registration,750,DOP,Paid,Online Payment,2024,2024-03-16 04:52:15,2024-03-21 18:31:16
10724,224,,53.0,8302.0,4f818984-e085-49ed-98dd-2936d387bfd3,Event Registration,1500,DOP,Paid,Check,2024,2024-02-10 04:52:15,2024-02-12 14:59:12
10725,2958,,53.0,8304.0,d1da128e-1d2c-451f-8427-a8d7ed16dc60,Event Registration,750,DOP,Paid,Online Payment,2024,2024-03-08 04:52:15,2024-03-24 15:50:53
10726,1665,,53.0,8307.0,a407bbae-9b2a-40be-ad34-80c8a1981a4b,Event Registration,2000,DOP,Paid,Cash,2024,2024-02-28 04:52:15,2024-03-13 16:46:35
10727,1508,,53.0,8315.0,f896b4de-5278-4889-8b7a-96c66988ff47,Event Registration,1500,DOP,Paid,Cash,2024,2024-03-01 04:52:15,2024-03-02 22:28:53
10728,2942,,53.0,8333.0,d58ed942-850a-4392-88dc-a33fe8cfd623,Event Registration,500,DOP,Paid,Check,2024,2024-02-13 04:52:15,2024-02-19 20:40:40
10729,1432,,53.0,8342.0,75ea47c6-2144-4562-a4a1-3386fcf61b8a,Event Registration,1500,DOP,Paid,Bank Transfer,2024,2024-03-17 04:52:15,2024-03-24 22:50:44
10730,491,,53.0,8356.0,bbb001b4-90e2-4928-9ffb-c52b7ed70735,Event Registration,2000,DOP,Paid,Cash,2024,2024-03-03 04:52:15,2024-03-03 20:13:26
10731,2183,,53.0,8358.0,14a607f1-9ab2-4a43-98fd-8c8aba1b8f2f,Event Registration,1000,DOP,Paid,Check,2024,2024-02-11 04:52:15,2024-03-02 13:42:20
10732,2371,,53.0,8362.0,9fac85fd-1f24-4b3a-a251-86b3f3a22d6a,Event Registration,500,DOP,Paid,Bank Transfer,2024,2024-03-19 04:52:15,2024-03-25 04:52:15
10733,2136,,53.0,8366.0,1c53d773-4367-48eb-965c-e283bfc04e27,Event Registration,2000,DOP,Paid,Bank Transfer,2024,2024-03-20 04:52:15,2024-03-21 20:05:57
10734,2333,,53.0,8367.0,663623cb-3a30-4a21-b93c-5492d41c06e1,Event Registration,1500,DOP,Paid,Online Payment,2024,2024-02-21 04:52:15,2024-03-23 17:14:43
10735,171,,53.0,8388.0,72073796-ade2-47b8-8f6a-43004c28b484,Event Registration,1000,DOP,Paid,Check,2024,2024-03-15 04:52:15,2024-03-23 19:15:48
10736,221,,54.0,8395.0,18b1f6e8-9415-4b7c-a929-7519788178ab,Event Registration,2000,DOP,Paid,Cash,2022,2022-11-06 15:03:15,2022-11-09 06:46:30
10737,1572,,54.0,8398.0,ff559199-80a2-4778-8ad9-74481e8e98cc,Event Registration,500,DOP,Paid,Cash,2022,2022-10-16 15:03:15,2022-11-12 00:35:35
10738,588,,54.0,8406.0,0b1a4d49-4f7c-45e3-9ce3-42f0488a0860,Event Registration,750,DOP,Paid,Bank Transfer,2022,2022-10-29 15:03:15,2022-11-01 23:58:04
10739,2000,,54.0,8407.0,cc1f0b70-1dc2-4fa1-85fe-79ddbbdf8b94,Event Registration,1500,DOP,Paid,Cash,2022,2022-10-04 15:03:15,2022-11-07 23:29:25
10740,2075,,54.0,8410.0,b269b808-c785-435b-b27a-8a81417aa4af,Event Registration,1000,DOP,Paid,Bank Transfer,2022,2022-10-18 15:03:15,2022-10-31 08:31:37
10741,2065,,54.0,8411.0,f7c9fdd4-2d45-4faf-8e7c-c1f0007e7e1c,Event Registration,2000,DOP,Paid,Check,2022,2022-11-15 15:03:15,2022-11-17 06:27:40
10742,1468,,54.0,8413.0,976e0958-af10-4b08-9689-006032f67c85,Event Registration,750,DOP,Paid,Online Payment,2022,2022-10-27 15:03:15,2022-11-01 08:47:49
10743,2778,,54.0,8414.0,78c6a01f-1c3a-4281-a083-8fe8c92c4c70,Event Registration,1500,DOP,Paid,Check,2022,2022-11-01 15:03:15,2022-11-18 05:03:18
10744,2364,,54.0,8421.0,831296fd-5a56-406a-a4a6-a0e2a6325271,Event Registration,1000,DOP,Paid,Online Payment,2022,2022-10-28 15:03:15,2022-11-05 02:55:57
10745,419,,54.0,8429.0,aec58667-222f-43a2-8bc8-b5a6db1d791e,Event Registration,1500,DOP,Paid,Bank Transfer,2022,2022-10-19 15:03:15,2022-10-25 08:47:48
10746,1994,,54.0,8437.0,b006a6a3-4228-43ef-8422-0521a99ef6f0,Event Registration,2000,DOP,Paid,Check,2022,2022-11-13 15:03:15,2022-11-15 00:04:38
10747,3099,,54.0,8441.0,2bad09ae-bbbb-4902-aa46-801e432ad975,Event Registration,750,DOP,Paid,Check,2022,2022-11-12 15:03:15,2022-11-13 04:57:38
10748,2400,,54.0,8446.0,1e0417b1-f90e-44c5-b132-188df3e913ce,Event Registration,500,DOP,Paid,Cash,2022,2022-11-13 15:03:15,2022-11-15 04:16:28
10749,2740,,54.0,8448.0,d89da95b-81cc-4a26-8e7e-6d5ca39dbe00,Event Registration,1000,DOP,Paid,Credit Card,2022,2022-11-03 15:03:15,2022-11-17 04:58:56
10750,1048,,54.0,8449.0,5372bb00-5c70-4fdf-83be-f57707756467,Event Registration,1500,DOP,Paid,Online Payment,2022,2022-10-12 15:03:15,2022-11-04 01:13:58
10751,1620,,54.0,8454.0,f9f2bed7-176d-46f3-af66-2c599ca04312,Event Registration,2000,DOP,Paid,Credit Card,2022,2022-10-17 15:03:15,2022-11-11 04:42:45
10752,1465,,54.0,8455.0,ddf69392-8aee-4822-ad1f-f9f62cfe6541,Event Registration,2000,DOP,Paid,Online Payment,2022,2022-10-07 15:03:15,2022-10-15 04:32:29
10753,1140,,54.0,8459.0,5f60eca8-90bf-45f7-9b9c-034aed39391a,Event Registration,2000,DOP,Paid,Check,2022,2022-11-17 15:03:15,2022-11-18 01:02:41
10754,3198,,54.0,8461.0,a2d05eb1-1bf4-4192-a943-10011daadb3f,Event Registration,750,DOP,Paid,Credit Card,2022,2022-10-29 15:03:15,2022-11-13 08:19:53
10755,78,,54.0,8462.0,7a36edb0-fdc9-4c33-ac9e-e35dd3be3397,Event Registration,500,DOP,Paid,Credit Card,2022,2022-10-04 15:03:15,2022-11-06 03:52:23
10756,1429,,54.0,8463.0,e9b92414-c074-4b8a-8e49-0dc6e7134300,Event Registration,500,DOP,Paid,Check,2022,2022-11-04 15:03:15,2022-11-16 02:56:12
10757,380,,54.0,8464.0,cf90656d-4eed-45ef-a964-bddda36f376f,Event Registration,2000,DOP,Paid,Bank Transfer,2022,2022-10-04 15:03:15,2022-11-11 08:18:59
10758,2275,,54.0,8471.0,f5388bb7-5fcd-4354-ae02-b650718d9d1c,Event Registration,1000,DOP,Paid,Bank Transfer,2022,2022-10-30 15:03:15,2022-11-16 02:16:01
10759,2156,,54.0,8473.0,be61a5fc-b9dc-4556-801f-4d206c78a746,Event Registration,1000,DOP,Paid,Check,2022,2022-10-18 15:03:15,2022-11-10 04:12:36
10760,2977,,54.0,8475.0,1fc770af-5786-4fa2-a43b-b9e23aaa3087,Event Registration,500,DOP,Paid,Check,2022,2022-10-10 15:03:15,2022-10-20 03:58:23
10761,442,,54.0,8481.0,c897322c-37ba-4d44-80f2-f239da2fff3e,Event Registration,1500,DOP,Paid,Bank Transfer,2022,2022-10-29 15:03:15,2022-11-04 08:44:30
10762,1256,,54.0,8482.0,4d957d48-060a-40f0-b823-fed1c6d730b5,Event Registration,500,DOP,Paid,Check,2022,2022-10-25 15:03:15,2022-11-02 02:02:12
10763,1284,,54.0,8493.0,29fe5693-b588-4f49-8acf-3540756e5730,Event Registration,1500,DOP,Paid,Bank Transfer,2022,2022-10-26 15:03:15,2022-11-17 06:26:04
10764,204,,54.0,8497.0,c37f8e85-7401-4531-9d06-d8db315e5901,Event Registration,2000,DOP,Paid,Cash,2022,2022-11-04 15:03:15,2022-11-16 07:25:33
10765,115,,54.0,8498.0,29bfdaf1-b023-4e00-a7e9-d12b1f852efb,Event Registration,750,DOP,Paid,Check,2022,2022-10-28 15:03:15,2022-11-07 01:45:41
10766,1682,,54.0,8499.0,c93f1d8b-6075-4dab-85ca-88a75cdeb99a,Event Registration,1000,DOP,Paid,Check,2022,2022-10-31 15:03:15,2022-11-18 03:43:54
10767,2984,,54.0,8503.0,bb93c3b8-1c68-4abf-af69-e9498272196f,Event Registration,1000,DOP,Paid,Online Payment,2022,2022-10-31 15:03:15,2022-11-06 02:30:08
10768,1099,,54.0,8504.0,ed8478af-01e4-41d9-a326-210ff4da567c,Event Registration,1000,DOP,Paid,Online Payment,2022,2022-10-19 15:03:15,2022-11-18 05:58:41
10769,329,,54.0,8505.0,db69a980-fa7c-4800-b810-1334eddf7bcf,Event Registration,750,DOP,Paid,Online Payment,2022,2022-10-14 15:03:15,2022-11-18 15:03:15
10770,386,,54.0,8511.0,1eaca8dd-83ae-4d85-9e3d-b1a9fbe50525,Event Registration,500,DOP,Paid,Credit Card,2022,2022-10-07 15:03:15,2022-10-24 00:43:36
10771,1378,,54.0,8516.0,c542806f-f92b-4f6b-bd80-4d1ec7d1728d,Event Registration,750,DOP,Paid,Credit Card,2022,2022-10-22 15:03:15,2022-11-14 23:38:03
10772,687,,54.0,8521.0,a89129b1-a12f-4473-9dfb-d067ed5f82b3,Event Registration,1000,DOP,Paid,Online Payment,2022,2022-11-04 15:03:15,2022-11-07 06:17:39
10773,1232,,54.0,8524.0,9e806e18-fc7c-43a1-bc8b-bcb271cc5840,Event Registration,2000,DOP,Paid,Cash,2022,2022-10-14 15:03:15,2022-11-02 04:25:08
10774,274,,54.0,8528.0,9f58aa68-153d-416c-94bf-a765a9230fd4,Event Registration,750,DOP,Paid,Cash,2022,2022-10-16 15:03:15,2022-10-18 01:25:21
10775,3156,,54.0,8532.0,e67620a5-fee5-4165-9b80-6ee6cb2889c2,Event Registration,2000,DOP,Paid,Cash,2022,2022-10-27 15:03:15,2022-11-18 09:29:18
10776,1024,,54.0,8537.0,a24d2c43-6ebb-400b-b56d-1583ae9e951b,Event Registration,1500,DOP,Paid,Bank Transfer,2022,2022-11-02 15:03:15,2022-11-04 00:44:03
10777,2386,,54.0,8538.0,5fd3d9ae-4392-4023-b3c0-0d0c2e99521b,Event Registration,1500,DOP,Paid,Cash,2022,2022-11-02 15:03:15,2022-11-18 15:03:15
10778,1871,,55.0,8547.0,5db3de3d-0803-45b6-83bf-1843265be815,Event Registration,2000,DOP,Paid,Online Payment,2022,2022-05-29 12:03:48,2022-06-04 03:27:46
10779,2356,,55.0,8555.0,774542dd-90ff-4e93-81a5-0da85cb7ba9e,Event Registration,2000,DOP,Paid,Cash,2022,2022-06-02 12:03:48,2022-06-15 05:45:54
10780,971,,55.0,8560.0,c3f0c264-d210-4218-bba3-99b32c7b084d,Event Registration,2000,DOP,Paid,Cash,2022,2022-05-15 12:03:48,2022-05-15 21:09:20
10781,1200,,55.0,8565.0,ca436e9f-103a-4c8c-9868-ff695cfe85a0,Event Registration,750,DOP,Paid,Check,2022,2022-05-19 12:03:48,2022-05-22 06:35:13
10782,3145,,55.0,8570.0,aaa718d5-fcdc-4e70-917c-4d09ec312fa2,Event Registration,1500,DOP,Paid,Online Payment,2022,2022-06-02 12:03:48,2022-06-03 23:27:34
10783,1416,,55.0,8574.0,84762417-cd9f-49dd-8348-c3999fe3c493,Event Registration,2000,DOP,Paid,Online Payment,2022,2022-06-02 12:03:48,2022-06-16 22:17:42
10784,2676,,55.0,8593.0,ee4f7876-c686-4066-907a-4d80f7a49832,Event Registration,2000,DOP,Paid,Check,2022,2022-05-09 12:03:48,2022-05-21 00:44:25
10785,2889,,55.0,8615.0,2b645dc3-d95a-48a3-a814-587b5bab2db4,Event Registration,2000,DOP,Paid,Credit Card,2022,2022-06-14 12:03:48,2022-06-16 21:43:12
10786,874,,55.0,8619.0,705a346e-9c84-4576-a7e6-71c399ab5b7e,Event Registration,1000,DOP,Paid,Credit Card,2022,2022-05-14 12:03:48,2022-05-30 22:19:32
10787,1231,,55.0,8634.0,2e9a56ad-0885-4e12-8965-c1bf7b8b9925,Event Registration,1000,DOP,Paid,Credit Card,2022,2022-05-11 12:03:48,2022-05-16 00:57:38
10788,1437,,55.0,8635.0,cb10d361-95d5-410d-a175-5fe25d6f1419,Event Registration,2000,DOP,Paid,Check,2022,2022-06-01 12:03:48,2022-06-12 23:03:11
10789,593,,55.0,8640.0,8f700a96-5aea-4756-8891-a9f18d262786,Event Registration,750,DOP,Paid,Online Payment,2022,2022-06-13 12:03:48,2022-06-16 02:47:00
10790,2123,,55.0,8642.0,5078fb01-e9cb-4776-91d5-8043cf0c9fbe,Event Registration,500,DOP,Paid,Cash,2022,2022-06-14 12:03:48,2022-06-15 20:22:26
10791,1140,,55.0,8648.0,28621722-22d4-484c-88ee-31dfd790b94a,Event Registration,500,DOP,Paid,Bank Transfer,2022,2022-05-28 12:03:48,2022-06-07 04:19:18
10792,2218,,55.0,8653.0,4b5fbb7a-5247-4273-89bc-f981d76d2a5d,Event Registration,500,DOP,Paid,Check,2022,2022-05-10 12:03:48,2022-05-16 20:46:00
10793,1971,,55.0,8657.0,b9a0831e-8082-41b7-ba2e-2d22ba8c3fbf,Event Registration,2000,DOP,Paid,Check,2022,2022-05-28 12:03:48,2022-06-09 05:40:58
10794,2411,,55.0,8662.0,2d839ca7-eef1-47d8-b3c1-d0ace7a439ce,Event Registration,2000,DOP,Paid,Cash,2022,2022-05-14 12:03:48,2022-05-19 05:57:37
10795,246,,56.0,8678.0,cbe9dc55-de4a-47f2-88d9-20c4d7128d4c,Event Registration,1000,DOP,Paid,Check,2023,2023-11-03 14:52:04,2023-12-11 08:10:56
10796,3194,,56.0,8680.0,99b40f60-2f91-467d-9c52-9fbc93ec61ab,Event Registration,1000,DOP,Paid,Bank Transfer,2023,2023-11-27 14:52:04,2023-12-05 06:31:49
10797,1454,,56.0,8681.0,e160352e-b05a-44ca-a827-3de18104148e,Event Registration,2000,DOP,Paid,Cash,2023,2023-11-08 14:52:04,2023-11-13 00:57:26
10798,1280,,56.0,8682.0,72abb327-66f2-4510-902f-c13baec792ac,Event Registration,500,DOP,Paid,Check,2023,2023-11-26 14:52:04,2023-11-27 00:55:46
10799,645,,56.0,8687.0,5db64636-a6e6-450e-bf9b-aec23d023fc6,Event Registration,1000,DOP,Paid,Cash,2023,2023-10-29 14:52:04,2023-12-11 08:16:45
10800,1345,,56.0,8688.0,3c56fd6b-afd2-409a-9d7d-02c5ad18b103,Event Registration,500,DOP,Paid,Check,2023,2023-12-03 14:52:04,2023-12-07 01:03:36
10801,1247,,56.0,8689.0,a1c29760-d805-4b9a-8752-63d774b9150b,Event Registration,1000,DOP,Paid,Online Payment,2023,2023-12-04 14:52:04,2023-12-06 06:28:51
10802,3018,,56.0,8696.0,25680b66-372b-495b-bf12-4f556daf4f42,Event Registration,1500,DOP,Paid,Cash,2023,2023-11-04 14:52:04,2023-12-04 01:02:43
10803,55,,56.0,8698.0,a05ca129-00e7-49eb-8d18-e6ff34c2fc30,Event Registration,750,DOP,Paid,Check,2023,2023-11-30 14:52:04,2023-12-03 09:40:31
10804,1453,,56.0,8700.0,9bc12edd-15e4-401b-b0c0-518e1303c04b,Event Registration,500,DOP,Paid,Check,2023,2023-12-05 14:52:04,2023-12-06 08:50:35
10805,545,,56.0,8702.0,5a95c9fc-bc18-4664-9c08-0358f99ea50f,Event Registration,750,DOP,Paid,Cash,2023,2023-11-17 14:52:04,2023-11-20 05:28:59
10806,690,,56.0,8704.0,e0138f76-5b26-4f84-bdb0-71dbf761a4e4,Event Registration,750,DOP,Paid,Bank Transfer,2023,2023-10-31 14:52:04,2023-11-10 08:21:13
10807,1800,,56.0,8714.0,6e1fb42a-cb7e-4320-ba1c-76e5d457b738,Event Registration,2000,DOP,Paid,Credit Card,2023,2023-11-17 14:52:04,2023-11-28 00:45:39
10808,2761,,56.0,8717.0,e245f562-986c-4ee7-a1f0-1652305d3557,Event Registration,1000,DOP,Paid,Cash,2023,2023-11-02 14:52:04,2023-11-06 09:41:06
10809,1322,,56.0,8718.0,1e9100b9-d494-401e-a62d-6cdb5fcb0446,Event Registration,500,DOP,Paid,Online Payment,2023,2023-11-13 14:52:04,2023-12-01 06:33:29
10810,1152,,56.0,8723.0,2052a926-69fb-49fd-9a89-a0a6649aa080,Event Registration,2000,DOP,Paid,Credit Card,2023,2023-11-03 14:52:04,2023-12-12 05:22:13
10811,142,,56.0,8725.0,b0d35d18-5912-4d58-a027-94951210b28c,Event Registration,1000,DOP,Paid,Cash,2023,2023-11-05 14:52:04,2023-11-18 06:00:50
10812,1751,,56.0,8727.0,d679b7c6-d8ed-42f3-a2a3-73406c53956c,Event Registration,500,DOP,Paid,Check,2023,2023-12-10 14:52:04,2023-12-12 08:35:40
10813,763,,56.0,8728.0,8eb899fe-cbc0-427a-851b-5fac79063887,Event Registration,750,DOP,Paid,Online Payment,2023,2023-11-25 14:52:04,2023-12-11 04:09:33
10814,1212,,56.0,8729.0,7f2fbc94-3484-49f0-a05e-3879bd31f1c1,Event Registration,2000,DOP,Paid,Bank Transfer,2023,2023-11-18 14:52:04,2023-11-30 04:26:03
10815,1168,,56.0,8736.0,0d082eb5-7dcb-4203-910b-37ff485cb6a3,Event Registration,1000,DOP,Paid,Bank Transfer,2023,2023-10-30 14:52:04,2023-11-28 00:49:13
10816,302,,56.0,8743.0,366c817b-042c-4f7c-a498-42473c9cb202,Event Registration,1500,DOP,Paid,Bank Transfer,2023,2023-11-30 14:52:04,2023-12-12 07:39:27
10817,697,,56.0,8744.0,f4ae4f48-3e4b-4347-a4a6-fefa69f00431,Event Registration,750,DOP,Paid,Online Payment,2023,2023-11-06 14:52:04,2023-12-03 04:05:20
10818,2115,,56.0,8745.0,aaf698e0-6d6e-4146-843a-4977dbcdc7c7,Event Registration,750,DOP,Paid,Cash,2023,2023-11-05 14:52:04,2023-11-12 08:07:52
10819,2315,,56.0,8747.0,62cf8e7e-20a2-405d-8dcc-9c76b4a95785,Event Registration,2000,DOP,Paid,Credit Card,2023,2023-11-04 14:52:04,2023-11-07 07:09:15
10820,1201,,56.0,8748.0,d3eb39bb-747a-4035-82e8-78dca05fa20b,Event Registration,1000,DOP,Paid,Cash,2023,2023-11-21 14:52:04,2023-12-03 01:06:08
10821,2490,,57.0,8813.0,5564f88a-74d5-4610-ae4b-30311dd72830,Event Registration,1500,DOP,Paid,Bank Transfer,2021,2021-06-12 05:05:48,2021-07-08 22:21:45
10822,2699,,58.0,8980.0,e869ea14-4202-46d7-80ad-3e9cef5906b5,Event Registration,750,DOP,Paid,Credit Card,2024,2024-03-08 21:21:37,2024-03-13 21:21:37
10823,2243,,58.0,8985.0,39f409b1-556b-4bd2-8515-81ebf6837379,Event Registration,2000,DOP,Paid,Cash,2024,2024-03-01 21:21:37,2024-03-13 21:21:37
10824,625,,58.0,9000.0,880bb42d-1116-465b-83d1-5dfdf79f3626,Event Registration,2000,DOP,Paid,Cash,2024,2024-01-30 21:21:37,2024-03-12 07:29:26
