application_status_history_id,application_id,status,status_start_at,status_end_at,changed_by
15045,4363,Approved,2022-11-07 20:58:07,,membership_officer
15046,4364,Submitted,2024-03-25 21:01:40,2024-04-15 21:01:40,system
15047,4364,Under Review,2024-04-15 21:01:40,2024-04-24 21:01:40,review_committee
15048,4364,Pending Payment,2024-04-24 21:01:40,2024-05-05 21:01:40,system
15049,4364,Approved,2024-05-05 21:01:40,,review_committee
15050,4365,Submitted,2024-04-08 20:50:02,2024-05-03 20:50:02,review_committee
15051,4365,Under Review,2024-05-03 20:50:02,2024-05-25 20:50:02,system
15052,4365,Pending Payment,2024-05-25 20:50:02,2024-06-08 20:50:02,system
15053,4365,Approved,2024-06-08 20:50:02,,system
15054,4366,Submitted,2025-04-09 07:45:24,2025-04-20 07:45:24,membership_officer
15055,4366,Under Review,2025-04-20 07:45:24,2025-04-26 07:45:24,review_committee
15056,4366,Pending Payment,2025-04-26 07:45:24,,review_committee
15057,4367,Submitted,2026-03-02 12:52:42,2026-03-10 12:52:42,system
15058,4367,Under Review,2026-03-10 12:52:42,2026-03-15 12:52:42,membership_officer
15059,4367,Rejected,2026-03-15 12:52:42,,system
15060,4368,Submitted,2022-01-19 13:03:51,2022-02-17 13:03:51,review_committee
15061,4368,Under Review,2022-02-17 13:03:51,2022-02-21 13:03:51,review_committee
15062,4368,Pending Payment,2022-02-21 13:03:51,2022-03-11 13:03:51,system
15063,4368,Approved,2022-03-11 13:03:51,,system
15064,4369,Submitted,2022-07-08 13:45:46,2022-07-18 13:45:46,system
15065,4369,Under Review,2022-07-18 13:45:46,2022-07-23 13:45:46,membership_officer
15066,4369,Pending Payment,2022-07-23 13:45:46,2022-08-22 13:45:46,membership_officer
15067,4369,Approved,2022-08-22 13:45:46,,membership_officer
15068,4370,Submitted,2025-01-30 02:13:39,2025-02-25 02:13:39,review_committee
15069,4370,Under Review,2025-02-25 02:13:39,2025-02-28 02:13:39,review_committee
15070,4370,Pending Payment,2025-02-28 02:13:39,2025-03-30 02:13:39,review_committee
15071,4370,Approved,2025-03-30 02:13:39,,system
15072,4371,Submitted,2024-05-10 15:46:43,2024-05-25 15:46:43,system
15073,4371,Under Review,2024-05-25 15:46:43,2024-06-17 15:46:43,membership_officer
15074,4371,Pending Payment,2024-06-17 15:46:43,2024-07-15 15:46:43,membership_officer
15075,4371,Approved,2024-07-15 15:46:43,,membership_officer
15076,4372,Submitted,2025-03-16 06:29:53,2025-03-29 06:29:53,review_committee
15077,4372,Under Review,2025-03-29 06:29:53,2025-04-17 06:29:53,membership_officer
15078,4372,Pending Payment,2025-04-17 06:29:53,2025-05-10 06:29:53,membership_officer
15079,4372,Approved,2025-05-10 06:29:53,,system
15080,4373,Submitted,2024-10-29 08:23:25,2024-11-26 08:23:25,membership_officer
15081,4373,Under Review,2024-11-26 08:23:25,,system
15082,4374,Submitted,2026-01-28 12:52:27,2026-02-15 12:52:27,review_committee
15083,4374,Under Review,2026-02-15 12:52:27,2026-03-10 12:52:27,review_committee
15084,4374,Pending Payment,2026-03-10 12:52:27,2026-03-24 12:52:27,system
15085,4374,Approved,2026-03-24 12:52:27,,review_committee
15086,4375,Submitted,2023-05-28 07:34:38,2023-05-31 07:34:38,system
15087,4375,Under Review,2023-05-31 07:34:38,2023-06-30 07:34:38,system
15088,4375,Pending Payment,2023-06-30 07:34:38,2023-07-18 07:34:38,membership_officer
15089,4375,Approved,2023-07-18 07:34:38,,membership_officer
15090,4376,Submitted,2022-05-20 17:42:25,2022-05-28 17:42:25,review_committee
15091,4376,Under Review,2022-05-28 17:42:25,2022-06-08 17:42:25,membership_officer
15092,4376,Pending Payment,2022-06-08 17:42:25,2022-06-30 17:42:25,system
15093,4376,Approved,2022-06-30 17:42:25,,membership_officer
15094,4377,Submitted,2023-03-12 08:11:49,2023-03-24 08:11:49,membership_officer
15095,4377,Under Review,2023-03-24 08:11:49,2023-04-08 08:11:49,system
15096,4377,Pending Payment,2023-04-08 08:11:49,2023-05-03 08:11:49,review_committee
15097,4377,Approved,2023-05-03 08:11:49,,system
15098,4378,Submitted,2024-09-10 14:41:53,2024-10-03 14:41:53,system
15099,4378,Under Review,2024-10-03 14:41:53,2024-10-31 14:41:53,review_committee
15100,4378,Rejected,2024-10-31 14:41:53,,system
15101,4379,Submitted,2025-01-18 11:58:17,2025-02-10 11:58:17,system
15102,4379,Under Review,2025-02-10 11:58:17,2025-03-02 11:58:17,review_committee
15103,4379,Pending Payment,2025-03-02 11:58:17,2025-03-06 11:58:17,system
15104,4379,Approved,2025-03-06 11:58:17,,system
15105,4380,Submitted,2022-02-14 10:50:41,2022-02-19 10:50:41,membership_officer
15106,4380,Under Review,2022-02-19 10:50:41,2022-02-20 10:50:41,membership_officer
15107,4380,Rejected,2022-02-20 10:50:41,,membership_officer
15108,4381,Submitted,2022-10-08 03:22:01,2022-11-01 03:22:01,system
15109,4381,Under Review,2022-11-01 03:22:01,2022-11-13 03:22:01,membership_officer
15110,4381,Pending Payment,2022-11-13 03:22:01,2022-12-10 03:22:01,system
15111,4381,Approved,2022-12-10 03:22:01,,review_committee
15112,4382,Submitted,2026-05-29 08:29:54,2026-06-17 08:29:54,membership_officer
15113,4382,Under Review,2026-06-17 08:29:54,2026-06-21 08:29:54,membership_officer
15114,4382,Pending Payment,2026-06-21 08:29:54,,review_committee
15115,4383,Submitted,2022-11-04 16:52:13,2022-12-02 16:52:13,membership_officer
15116,4383,Under Review,2022-12-02 16:52:13,2022-12-17 16:52:13,membership_officer
15117,4383,Pending Payment,2022-12-17 16:52:13,2022-12-30 16:52:13,membership_officer
15118,4383,Approved,2022-12-30 16:52:13,,membership_officer
15119,4384,Submitted,2025-12-01 14:59:52,2025-12-17 14:59:52,system
15120,4384,Under Review,2025-12-17 14:59:52,2026-01-12 14:59:52,system
15121,4384,Pending Payment,2026-01-12 14:59:52,2026-01-14 14:59:52,membership_officer
15122,4384,Approved,2026-01-14 14:59:52,,membership_officer
15123,4385,Submitted,2021-07-03 18:54:31,2021-07-29 18:54:31,membership_officer
15124,4385,Withdrawn,2021-07-29 18:54:31,,review_committee
15125,4386,Submitted,2025-10-23 13:15:00,2025-10-31 13:15:00,membership_officer
15126,4386,Withdrawn,2025-10-31 13:15:00,,review_committee
15127,4387,Submitted,2022-09-01 20:51:30,2022-09-19 20:51:30,review_committee
15128,4387,Under Review,2022-09-19 20:51:30,,membership_officer
15129,4388,Submitted,2023-04-03 13:32:37,2023-04-13 13:32:37,membership_officer
15130,4388,Under Review,2023-04-13 13:32:37,,system
15131,4389,Submitted,2025-08-06 06:40:49,2025-08-19 06:40:49,review_committee
15132,4389,Under Review,2025-08-19 06:40:49,2025-08-31 06:40:49,system
15133,4389,Pending Payment,2025-08-31 06:40:49,,system
15134,4390,Submitted,2026-03-08 00:43:55,2026-03-24 00:43:55,membership_officer
15135,4390,Under Review,2026-03-24 00:43:55,2026-03-26 00:43:55,review_committee
15136,4390,Pending Payment,2026-03-26 00:43:55,2026-04-01 00:43:55,system
15137,4390,Approved,2026-04-01 00:43:55,,system
15138,4391,Submitted,2022-06-17 23:45:31,2022-07-12 23:45:31,membership_officer
15139,4391,Withdrawn,2022-07-12 23:45:31,,system
15140,4392,Submitted,2024-10-13 20:35:49,2024-10-26 20:35:49,review_committee
15141,4392,Under Review,2024-10-26 20:35:49,2024-11-03 20:35:49,membership_officer
15142,4392,Pending Payment,2024-11-03 20:35:49,,membership_officer
15143,4393,Submitted,2025-08-29 01:50:58,2025-09-24 01:50:58,system
15144,4393,Under Review,2025-09-24 01:50:58,2025-10-11 01:50:58,system
15145,4393,Pending Payment,2025-10-11 01:50:58,2025-11-03 01:50:58,review_committee
15146,4393,Approved,2025-11-03 01:50:58,,review_committee
15147,4394,Submitted,2023-03-15 10:21:26,2023-04-09 10:21:26,review_committee
15148,4394,Under Review,2023-04-09 10:21:26,2023-04-26 10:21:26,membership_officer
15149,4394,Pending Payment,2023-04-26 10:21:26,2023-04-28 10:21:26,membership_officer
15150,4394,Approved,2023-04-28 10:21:26,,membership_officer
15151,4395,Submitted,2024-05-11 13:39:24,2024-05-13 13:39:24,review_committee
15152,4395,Under Review,2024-05-13 13:39:24,2024-06-12 13:39:24,system
15153,4395,Pending Payment,2024-06-12 13:39:24,2024-07-07 13:39:24,review_committee
15154,4395,Approved,2024-07-07 13:39:24,,membership_officer
15155,4396,Submitted,2026-01-15 21:18:12,2026-02-08 21:18:12,membership_officer
15156,4396,Under Review,2026-02-08 21:18:12,2026-03-03 21:18:12,membership_officer
15157,4396,Rejected,2026-03-03 21:18:12,,review_committee
15158,4397,Submitted,2021-11-07 10:40:57,2021-11-28 10:40:57,system
15159,4397,Under Review,2021-11-28 10:40:57,2021-12-24 10:40:57,membership_officer
15160,4397,Pending Payment,2021-12-24 10:40:57,2022-01-10 10:40:57,membership_officer
15161,4397,Approved,2022-01-10 10:40:57,,membership_officer
15162,4398,Submitted,2023-11-05 23:17:52,2023-11-14 23:17:52,system
15163,4398,Under Review,2023-11-14 23:17:52,2023-12-06 23:17:52,system
15164,4398,Rejected,2023-12-06 23:17:52,,system
15165,4399,Submitted,2023-11-05 07:03:03,2023-11-16 07:03:03,system
15166,4399,Under Review,2023-11-16 07:03:03,2023-11-17 07:03:03,membership_officer
15167,4399,Rejected,2023-11-17 07:03:03,,system
15168,4400,Submitted,2026-03-30 13:32:05,2026-04-27 13:32:05,membership_officer
15169,4400,Under Review,2026-04-27 13:32:05,2026-05-14 13:32:05,membership_officer
15170,4400,Pending Payment,2026-05-14 13:32:05,2026-05-24 13:32:05,review_committee
15171,4400,Approved,2026-05-24 13:32:05,,review_committee
15172,4401,Submitted,2025-03-12 22:19:45,2025-03-28 22:19:45,membership_officer
15173,4401,Under Review,2025-03-28 22:19:45,2025-04-09 22:19:45,review_committee
15174,4401,Rejected,2025-04-09 22:19:45,,membership_officer
15175,4402,Submitted,2021-07-14 13:31:38,2021-07-26 13:31:38,review_committee
15176,4402,Under Review,2021-07-26 13:31:38,2021-08-24 13:31:38,membership_officer
15177,4402,Pending Payment,2021-08-24 13:31:38,2021-08-30 13:31:38,review_committee
15178,4402,Approved,2021-08-30 13:31:38,,system
15179,4403,Submitted,2025-12-07 19:05:05,2025-12-16 19:05:05,membership_officer
15180,4403,Under Review,2025-12-16 19:05:05,2026-01-13 19:05:05,review_committee
15181,4403,Pending Payment,2026-01-13 19:05:05,2026-01-31 19:05:05,review_committee
15182,4403,Approved,2026-01-31 19:05:05,,review_committee
15183,4404,Submitted,2025-08-22 15:18:35,2025-08-26 15:18:35,review_committee
15184,4404,Under Review,2025-08-26 15:18:35,2025-09-20 15:18:35,review_committee
15185,4404,Pending Payment,2025-09-20 15:18:35,2025-10-06 15:18:35,membership_officer
15186,4404,Approved,2025-10-06 15:18:35,,system
15187,4405,Submitted,2025-10-05 09:13:04,2025-10-24 09:13:04,review_committee
15188,4405,Under Review,2025-10-24 09:13:04,2025-11-11 09:13:04,membership_officer
15189,4405,Pending Payment,2025-11-11 09:13:04,2025-12-01 09:13:04,membership_officer
15190,4405,Approved,2025-12-01 09:13:04,,review_committee
15191,4406,Submitted,2026-05-07 06:19:06,2026-06-05 06:19:06,membership_officer
15192,4406,Under Review,2026-06-05 06:19:06,2026-07-01 06:19:06,membership_officer
15193,4406,Pending Payment,2026-07-01 06:19:06,,membership_officer
15194,4407,Submitted,2026-05-20 14:04:57,2026-06-09 14:04:57,system
15195,4407,Under Review,2026-06-09 14:04:57,2026-06-26 14:04:57,review_committee
15196,4407,Pending Payment,2026-06-26 14:04:57,,membership_officer
15197,4408,Submitted,2021-09-07 05:48:42,2021-09-21 05:48:42,system
15198,4408,Under Review,2021-09-21 05:48:42,2021-09-26 05:48:42,review_committee
15199,4408,Pending Payment,2021-09-26 05:48:42,2021-10-19 05:48:42,membership_officer
15200,4408,Approved,2021-10-19 05:48:42,,review_committee
15201,4409,Submitted,2021-07-16 03:31:46,2021-08-04 03:31:46,membership_officer
15202,4409,Under Review,2021-08-04 03:31:46,2021-09-01 03:31:46,review_committee
15203,4409,Pending Payment,2021-09-01 03:31:46,2021-09-20 03:31:46,membership_officer
15204,4409,Approved,2021-09-20 03:31:46,,review_committee
15205,4410,Submitted,2025-08-03 19:47:52,2025-08-24 19:47:52,review_committee
15206,4410,Under Review,2025-08-24 19:47:52,2025-09-11 19:47:52,membership_officer
15207,4410,Pending Payment,2025-09-11 19:47:52,2025-09-19 19:47:52,membership_officer
15208,4410,Approved,2025-09-19 19:47:52,,system
15209,4411,Submitted,2024-01-03 02:00:02,,system
15210,4412,Submitted,2024-02-13 18:21:19,2024-02-24 18:21:19,membership_officer
15211,4412,Under Review,2024-02-24 18:21:19,2024-03-08 18:21:19,membership_officer
15212,4412,Pending Payment,2024-03-08 18:21:19,2024-03-25 18:21:19,review_committee
15213,4412,Approved,2024-03-25 18:21:19,,system
15214,4413,Submitted,2025-04-23 17:43:27,2025-05-21 17:43:27,review_committee
15215,4413,Under Review,2025-05-21 17:43:27,2025-05-27 17:43:27,system
15216,4413,Pending Payment,2025-05-27 17:43:27,2025-05-29 17:43:27,system
15217,4413,Approved,2025-05-29 17:43:27,,review_committee
15218,4414,Submitted,2023-08-16 07:04:50,2023-09-05 07:04:50,membership_officer
15219,4414,Under Review,2023-09-05 07:04:50,2023-10-03 07:04:50,review_committee
15220,4414,Pending Payment,2023-10-03 07:04:50,2023-10-26 07:04:50,membership_officer
15221,4414,Approved,2023-10-26 07:04:50,,membership_officer
15222,4415,Submitted,2024-05-22 21:27:24,2024-06-16 21:27:24,membership_officer
15223,4415,Under Review,2024-06-16 21:27:24,2024-06-28 21:27:24,review_committee
15224,4415,Pending Payment,2024-06-28 21:27:24,2024-07-13 21:27:24,membership_officer
15225,4415,Approved,2024-07-13 21:27:24,,review_committee
15226,4416,Submitted,2023-01-21 04:22:02,2023-01-26 04:22:02,review_committee
15227,4416,Under Review,2023-01-26 04:22:02,2023-02-22 04:22:02,system
15228,4416,Pending Payment,2023-02-22 04:22:02,2023-03-11 04:22:02,review_committee
15229,4416,Approved,2023-03-11 04:22:02,,membership_officer
15230,4417,Submitted,2025-11-25 00:12:35,2025-12-02 00:12:35,membership_officer
15231,4417,Under Review,2025-12-02 00:12:35,2026-01-01 00:12:35,review_committee
15232,4417,Rejected,2026-01-01 00:12:35,,system
15233,4418,Submitted,2025-06-18 08:27:16,2025-07-14 08:27:16,review_committee
15234,4418,Under Review,2025-07-14 08:27:16,2025-08-02 08:27:16,system
15235,4418,Rejected,2025-08-02 08:27:16,,review_committee
15236,4419,Submitted,2026-03-12 12:23:59,2026-03-16 12:23:59,membership_officer
15237,4419,Under Review,2026-03-16 12:23:59,2026-03-26 12:23:59,system
15238,4419,Pending Payment,2026-03-26 12:23:59,2026-04-06 12:23:59,review_committee
15239,4419,Approved,2026-04-06 12:23:59,,system
15240,4420,Submitted,2023-06-16 13:26:54,2023-06-27 13:26:54,system
15241,4420,Under Review,2023-06-27 13:26:54,2023-07-24 13:26:54,system
15242,4420,Pending Payment,2023-07-24 13:26:54,2023-08-07 13:26:54,system
15243,4420,Approved,2023-08-07 13:26:54,,membership_officer
15244,4421,Submitted,2025-07-22 07:40:50,2025-08-01 07:40:50,membership_officer
15245,4421,Under Review,2025-08-01 07:40:50,2025-08-15 07:40:50,membership_officer
15246,4421,Pending Payment,2025-08-15 07:40:50,2025-09-03 07:40:50,system
15247,4421,Approved,2025-09-03 07:40:50,,membership_officer
15248,4422,Submitted,2023-07-28 19:07:19,2023-07-31 19:07:19,membership_officer
15249,4422,Under Review,2023-07-31 19:07:19,2023-08-22 19:07:19,review_committee
15250,4422,Pending Payment,2023-08-22 19:07:19,2023-09-12 19:07:19,review_committee
15251,4422,Approved,2023-09-12 19:07:19,,review_committee
15252,4423,Submitted,2023-02-05 07:43:38,2023-02-21 07:43:38,review_committee
15253,4423,Under Review,2023-02-21 07:43:38,2023-03-23 07:43:38,membership_officer
15254,4423,Pending Payment,2023-03-23 07:43:38,2023-04-08 07:43:38,review_committee
15255,4423,Approved,2023-04-08 07:43:38,,review_committee
15256,4424,Submitted,2022-06-08 08:33:36,2022-06-12 08:33:36,membership_officer
15257,4424,Under Review,2022-06-12 08:33:36,2022-07-01 08:33:36,review_committee
15258,4424,Pending Payment,2022-07-01 08:33:36,2022-07-28 08:33:36,system
15259,4424,Approved,2022-07-28 08:33:36,,review_committee
15260,4425,Submitted,2025-10-01 04:52:25,2025-10-20 04:52:25,membership_officer
15261,4425,Under Review,2025-10-20 04:52:25,2025-11-08 04:52:25,review_committee
15262,4425,Pending Payment,2025-11-08 04:52:25,2025-11-24 04:52:25,system
15263,4425,Approved,2025-11-24 04:52:25,,membership_officer
15264,4426,Submitted,2023-12-11 20:46:01,2023-12-16 20:46:01,system
15265,4426,Under Review,2023-12-16 20:46:01,,review_committee
15266,4427,Submitted,2023-02-14 10:51:48,2023-03-05 10:51:48,membership_officer
15267,4427,Under Review,2023-03-05 10:51:48,2023-04-02 10:51:48,membership_officer
15268,4427,Pending Payment,2023-04-02 10:51:48,2023-04-27 10:51:48,system
15269,4427,Approved,2023-04-27 10:51:48,,system
15270,4428,Submitted,2022-02-06 15:03:43,,review_committee
15271,4429,Submitted,2024-06-13 20:58:30,2024-07-10 20:58:30,system
15272,4429,Under Review,2024-07-10 20:58:30,2024-08-06 20:58:30,review_committee
15273,4429,Pending Payment,2024-08-06 20:58:30,2024-08-20 20:58:30,system
15274,4429,Approved,2024-08-20 20:58:30,,system
15275,4430,Submitted,2026-02-05 02:14:52,2026-02-28 02:14:52,review_committee
15276,4430,Under Review,2026-02-28 02:14:52,2026-03-06 02:14:52,system
15277,4430,Rejected,2026-03-06 02:14:52,,membership_officer
15278,4431,Submitted,2026-01-08 23:42:11,2026-01-30 23:42:11,review_committee
15279,4431,Under Review,2026-01-30 23:42:11,2026-02-19 23:42:11,review_committee
15280,4431,Pending Payment,2026-02-19 23:42:11,2026-02-23 23:42:11,membership_officer
15281,4431,Approved,2026-02-23 23:42:11,,review_committee
15282,4432,Submitted,2022-06-04 15:15:16,2022-06-11 15:15:16,system
15283,4432,Under Review,2022-06-11 15:15:16,2022-06-27 15:15:16,review_committee
15284,4432,Pending Payment,2022-06-27 15:15:16,2022-07-12 15:15:16,system
15285,4432,Approved,2022-07-12 15:15:16,,review_committee
15286,4433,Submitted,2025-06-26 03:24:36,,system
15287,4434,Submitted,2025-12-13 00:55:36,2026-01-10 00:55:36,system
15288,4434,Under Review,2026-01-10 00:55:36,2026-01-23 00:55:36,membership_officer
15289,4434,Pending Payment,2026-01-23 00:55:36,2026-02-22 00:55:36,review_committee
15290,4434,Approved,2026-02-22 00:55:36,,review_committee
15291,4435,Submitted,2025-03-04 23:45:04,2025-03-17 23:45:04,membership_officer
15292,4435,Under Review,2025-03-17 23:45:04,2025-03-25 23:45:04,membership_officer
15293,4435,Rejected,2025-03-25 23:45:04,,system
15294,4436,Submitted,2025-09-08 11:28:53,2025-10-02 11:28:53,system
15295,4436,Under Review,2025-10-02 11:28:53,2025-11-01 11:28:53,membership_officer
15296,4436,Pending Payment,2025-11-01 11:28:53,2025-11-22 11:28:53,review_committee
15297,4436,Approved,2025-11-22 11:28:53,,system
15298,4437,Submitted,2022-07-25 11:36:25,2022-08-10 11:36:25,membership_officer
15299,4437,Under Review,2022-08-10 11:36:25,2022-08-17 11:36:25,system
15300,4437,Pending Payment,2022-08-17 11:36:25,2022-09-15 11:36:25,review_committee
15301,4437,Approved,2022-09-15 11:36:25,,membership_officer
15302,4438,Submitted,2022-07-29 19:56:36,2022-08-03 19:56:36,membership_officer
15303,4438,Under Review,2022-08-03 19:56:36,2022-08-31 19:56:36,system
15304,4438,Pending Payment,2022-08-31 19:56:36,2022-09-15 19:56:36,review_committee
15305,4438,Approved,2022-09-15 19:56:36,,system
15306,4439,Submitted,2024-06-22 09:41:11,2024-07-10 09:41:11,membership_officer
15307,4439,Under Review,2024-07-10 09:41:11,2024-08-08 09:41:11,system
